2,2010-11-20 17:44:57,32839.50,74.14
1,2010-11-20 17:45:00,32839.50,74.14
2,2010-11-20 17:59:57,32853.38,52.90
1,2010-11-20 18:00:00,32853.38,52.90
2,2010-11-20 18:14:55,32870.38,61.02
1,2010-11-20 18:14:58,32870.38,61.02
2,2010-11-20 18:29:54,32886.44,62.66
1,2010-11-20 18:29:57,32886.44,62.66
2,2010-11-20 18:44:51,32902.19,62.21
1,2010-11-20 18:44:54,32902.19,62.21
2,2010-11-20 18:59:50,32917.69,61.57
1,2010-11-20 18:59:53,32917.69,61.57
2,2010-11-20 19:14:47,32933.50,64.93
1,2010-11-20 19:14:50,32933.50,64.93
2,2010-11-20 19:29:45,32949.38,62.88
1,2010-11-20 19:29:48,32949.38,62.88
1,2010-11-20 19:44:47,32965.06,62.40
2,2010-11-20 19:45:01,32965.38,62.37
1,2010-11-20 19:59:45,32980.56,63.30
2,2010-11-20 19:59:59,32980.94,62.98
2,2010-11-20 20:14:58,32997.13,64.03
1,2010-11-20 20:15:01,32997.13,64.03
2,2010-11-20 20:29:55,33013.00,63.17
1,2010-11-20 20:29:58,33013.00,63.17
2,2010-11-20 20:44:53,33029.19,62.53
1,2010-11-20 20:44:56,33029.19,62.53
2,2010-11-20 20:59:53,33044.94,62.53
1,2010-11-20 20:59:57,33044.94,62.53
2,2010-11-20 21:14:52,33060.56,66.30
1,2010-11-20 21:14:56,33060.56,66.30
2,2010-11-20 21:29:50,33077.06,63.90
1,2010-11-20 21:29:53,33077.06,63.90
2,2010-11-20 21:44:48,33092.69,62.66
1,2010-11-20 21:44:52,33092.69,62.66
2,2010-11-20 21:59:46,33108.63,63.46
1,2010-11-20 21:59:50,33108.63,63.46
2,2010-11-20 22:14:44,33125.06,62.43
1,2010-11-20 22:14:48,33125.06,62.43
2,2010-11-20 22:29:45,33140.81,63.01
1,2010-11-20 22:29:49,33140.81,63.01
2,2010-11-20 22:44:44,33156.50,65.95
1,2010-11-20 22:44:48,33156.50,65.95
1,2010-11-20 22:59:45,33172.94,63.58
2,2010-11-20 22:59:59,33173.25,63.90
2,2010-11-20 23:14:57,33189.06,63.65
1,2010-11-20 23:15:00,33189.06,63.65
2,2010-11-20 23:29:55,33205.00,65.92
1,2010-11-20 23:29:58,33205.00,65.92
2,2010-11-20 23:44:53,33221.50,66.11
1,2010-11-20 23:44:56,33221.50,66.11
2,2010-11-20 23:59:52,33237.44,63.39
1,2010-11-20 23:59:55,33237.44,63.39
2,2010-11-21 00:14:54,33251.75,57.47
1,2010-11-21 00:14:57,33251.75,57.47
2,2010-11-21 00:29:52,33262.19,40.38
1,2010-11-21 00:29:55,33262.19,40.38
2,2010-11-21 00:44:51,33272.38,40.61
1,2010-11-21 00:44:54,33272.38,40.61
2,2010-11-21 00:59:49,33282.44,35.39
1,2010-11-21 00:59:52,33282.44,35.39
2,2010-11-21 01:14:56,33291.25,33.82
1,2010-11-21 01:14:59,33291.25,33.82
2,2010-11-21 01:29:55,33299.38,34.59
1,2010-11-21 01:29:58,33299.38,34.59
2,2010-11-21 01:44:55,33307.13,31.87
1,2010-11-21 01:44:59,33307.13,31.87
2,2010-11-21 01:59:53,33314.94,30.43
1,2010-11-21 01:59:56,33314.94,30.43
2,2010-11-21 02:14:51,33322.63,30.24
1,2010-11-21 02:14:54,33322.63,30.24
2,2010-11-21 02:29:48,33326.00,12.64
1,2010-11-21 02:29:51,33326.00,12.64
2,2010-11-21 02:44:45,33329.13,12.54
1,2010-11-21 02:44:48,33329.13,12.54
1,2010-11-21 02:59:47,33332.13,12.13
2,2010-11-21 03:00:01,33332.13,12.16
1,2010-11-21 03:14:47,33334.94,12.06
2,2010-11-21 03:15:01,33335.06,11.97
1,2010-11-21 03:29:45,33338.06,12.48
2,2010-11-21 03:30:00,33338.13,12.51
2,2010-11-21 03:44:58,33341.25,12.32
1,2010-11-21 03:45:02,33341.25,12.32
2,2010-11-21 03:59:56,33344.13,11.49
1,2010-11-21 03:59:59,33344.13,11.49
2,2010-11-21 04:14:54,33347.06,11.94
1,2010-11-21 04:14:57,33347.06,11.94
2,2010-11-21 04:29:53,33350.19,12.00
1,2010-11-21 04:29:56,33350.19,12.00
2,2010-11-21 04:44:49,33353.13,12.19
1,2010-11-21 04:44:52,33353.13,12.19
2,2010-11-21 04:59:47,33356.06,12.10
1,2010-11-21 04:59:50,33356.06,12.10
2,2010-11-21 05:14:46,33359.13,12.13
1,2010-11-21 05:14:49,33359.13,12.13
2,2010-11-21 05:29:44,33362.25,11.36
1,2010-11-21 05:29:47,33362.25,11.36
2,2010-11-21 05:44:45,33365.19,11.55
1,2010-11-21 05:44:48,33365.19,11.55
2,2010-11-21 05:59:44,33368.06,11.84
1,2010-11-21 05:59:47,33368.06,11.84
1,2010-11-21 06:14:45,33371.19,12.03
2,2010-11-21 06:15:00,33371.25,12.03
2,2010-11-21 06:29:57,33374.19,11.36
1,2010-11-21 06:30:00,33374.19,11.36
2,2010-11-21 06:44:55,33377.13,11.58
1,2010-11-21 06:44:58,33377.13,11.58
2,2010-11-21 06:59:53,33380.19,11.90
1,2010-11-21 06:59:56,33380.19,11.90
2,2010-11-21 07:14:50,33383.31,11.42
1,2010-11-21 07:14:53,33383.31,11.42
2,2010-11-21 07:29:48,33386.25,12.00
1,2010-11-21 07:29:52,33386.25,12.00
2,2010-11-21 07:44:47,33389.44,14.14
1,2010-11-21 07:44:50,33389.44,14.14
2,2010-11-21 07:59:45,33392.81,13.95
1,2010-11-21 07:59:48,33392.81,13.95
1,2010-11-21 08:14:47,33396.06,11.30
2,2010-11-21 08:15:01,33396.06,12.00
2,2010-11-21 08:29:58,33399.00,11.52
1,2010-11-21 08:30:01,33399.00,11.52
2,2010-11-21 08:44:57,33402.06,11.78
1,2010-11-21 08:45:00,33402.06,11.78
2,2010-11-21 08:59:56,33405.06,11.36
1,2010-11-21 08:59:59,33405.06,11.36
2,2010-11-21 09:14:54,33408.06,11.26
1,2010-11-21 09:14:58,33408.06,11.26
2,2010-11-21 09:29:53,33411.00,12.61
1,2010-11-21 09:29:56,33411.00,12.61
2,2010-11-21 09:44:51,33414.00,12.67
1,2010-11-21 09:44:54,33414.00,12.67
2,2010-11-21 09:59:49,33416.94,11.07
1,2010-11-21 09:59:52,33416.94,11.07
2,2010-11-21 10:14:47,33419.88,11.04
1,2010-11-21 10:14:50,33419.88,11.04
2,2010-11-21 10:29:49,33426.88,13.73
1,2010-11-21 10:29:53,33426.88,13.73
2,2010-11-21 10:44:52,33440.88,46.62
1,2010-11-21 10:44:55,33440.88,46.62
2,2010-11-21 10:59:51,33456.31,80.42
1,2010-11-21 10:59:55,33456.31,80.42
2,2010-11-21 11:14:49,33472.19,58.88
1,2010-11-21 11:14:53,33472.19,58.88
2,2010-11-21 11:29:49,33488.94,59.62
1,2010-11-21 11:29:52,33488.94,59.62
2,2010-11-21 11:44:47,33505.06,85.50
1,2010-11-21 11:44:50,33505.06,85.50
2,2010-11-21 11:59:46,33521.63,62.24
1,2010-11-21 11:59:49,33521.63,62.24
2,2010-11-21 12:14:45,33538.63,59.23
1,2010-11-21 12:14:48,33538.63,59.23
1,2010-11-21 12:29:46,33553.94,82.62
2,2010-11-21 12:30:00,33554.31,82.62
2,2010-11-21 12:44:58,33571.06,63.17
1,2010-11-21 12:45:02,33571.06,63.17
2,2010-11-21 12:59:57,33588.94,57.50
1,2010-11-21 13:00:00,33588.94,57.50
2,2010-11-21 13:14:55,33605.81,83.46
1,2010-11-21 13:14:58,33605.81,83.46
2,2010-11-21 13:29:54,33620.56,80.45
1,2010-11-21 13:29:57,33620.56,80.45
2,2010-11-21 13:44:53,33638.13,57.54
1,2010-11-21 13:44:56,33638.13,57.54
2,2010-11-21 13:59:52,33655.31,62.14
1,2010-11-21 13:59:55,33655.31,62.14
2,2010-11-21 14:14:51,33672.06,84.45
1,2010-11-21 14:14:54,33672.06,84.45
2,2010-11-21 14:29:48,33688.06,57.89
1,2010-11-21 14:29:51,33688.06,57.89
2,2010-11-21 14:44:48,33705.38,61.92
1,2010-11-21 14:44:51,33705.38,61.92
2,2010-11-21 14:59:48,33722.13,54.11
1,2010-11-21 14:59:51,33722.13,54.11
2,2010-11-21 15:14:47,33739.06,60.06
1,2010-11-21 15:14:50,33739.06,60.06
1,2010-11-21 15:29:48,33756.19,86.46
2,2010-11-21 15:30:02,33756.63,86.34
1,2010-11-21 15:44:46,33772.13,77.82
2,2010-11-21 15:45:00,33772.50,82.34
2,2010-11-21 15:59:57,33788.94,63.17
1,2010-11-21 16:00:01,33788.94,63.17
2,2010-11-21 16:14:56,33806.94,57.47
1,2010-11-21 16:14:59,33806.94,57.47
2,2010-11-21 16:29:55,33824.63,63.20
1,2010-11-21 16:29:58,33824.63,63.20
2,2010-11-21 16:44:54,33841.88,84.64
1,2010-11-21 16:44:57,33841.88,84.64
2,2010-11-21 16:59:51,33858.00,81.22
1,2010-11-21 16:59:55,33858.00,81.22
2,2010-11-21 17:14:50,33876.88,69.89
1,2010-11-21 17:14:53,33876.88,69.89
2,2010-11-21 17:29:48,33896.31,66.27
1,2010-11-21 17:29:51,33896.31,66.27
2,2010-11-21 17:44:46,33913.63,82.43
1,2010-11-21 17:44:49,33913.63,82.43
2,2010-11-21 17:59:46,33931.63,88.67
1,2010-11-21 17:59:50,33931.63,88.67
2,2010-11-21 18:14:46,33950.50,67.90
1,2010-11-21 18:14:49,33950.50,67.90
2,2010-11-21 18:29:44,33969.63,67.36
1,2010-11-21 18:29:48,33969.63,67.36
1,2010-11-21 18:44:46,33988.38,63.49
2,2010-11-21 18:45:00,33988.69,63.55
1,2010-11-21 18:59:45,34004.81,81.34
2,2010-11-21 18:59:59,34005.19,80.83
2,2010-11-21 19:14:59,34022.69,86.91
1,2010-11-21 19:15:02,34022.69,86.91
2,2010-11-21 19:29:58,34041.94,67.71
1,2010-11-21 19:30:01,34041.94,67.71
2,2010-11-21 19:44:56,34061.19,68.61
1,2010-11-21 19:45:00,34061.19,68.61
2,2010-11-21 19:59:55,34079.63,87.14
1,2010-11-21 19:59:58,34079.63,87.14
2,2010-11-21 20:14:54,34096.88,62.85
1,2010-11-21 20:14:57,34096.88,62.85
2,2010-11-21 20:29:51,34115.69,63.10
1,2010-11-21 20:29:55,34115.69,63.10
2,2010-11-21 20:44:51,34134.06,63.65
1,2010-11-21 20:44:55,34134.06,63.65
2,2010-11-21 20:59:51,34151.56,86.37
1,2010-11-21 20:59:55,34151.56,86.37
2,2010-11-21 21:14:50,34169.38,93.18
1,2010-11-21 21:14:53,34169.38,93.18
2,2010-11-21 21:29:48,34188.19,67.87
1,2010-11-21 21:29:51,34188.19,67.87
2,2010-11-21 21:44:46,34206.81,63.33
1,2010-11-21 21:44:50,34206.81,63.33
1,2010-11-21 21:59:47,34225.44,89.98
2,2010-11-21 22:00:01,34225.94,90.05
2,2010-11-21 22:14:58,34242.63,65.44
1,2010-11-21 22:15:01,34242.63,65.44
2,2010-11-21 22:29:58,34261.50,64.03
1,2010-11-21 22:30:01,34261.50,64.03
2,2010-11-21 22:44:58,34279.75,64.77
1,2010-11-21 22:45:01,34279.75,64.77
2,2010-11-21 22:59:57,34297.06,85.66
1,2010-11-21 23:00:00,34297.06,85.66
2,2010-11-21 23:14:55,34315.00,68.77
1,2010-11-21 23:14:58,34315.00,68.77
2,2010-11-21 23:29:54,34334.00,63.14
1,2010-11-21 23:29:57,34334.00,63.14
2,2010-11-21 23:44:52,34351.06,82.21
1,2010-11-21 23:44:55,34351.06,82.21
2,2010-11-21 23:59:52,34367.88,65.25
1,2010-11-21 23:59:55,34367.88,65.25
2,2010-11-22 00:14:56,34383.50,53.66
1,2010-11-22 00:14:59,34383.50,53.66
2,2010-11-22 00:29:56,34395.75,37.02
1,2010-11-22 00:29:59,34395.75,37.02
2,2010-11-22 00:44:55,34407.56,39.20
1,2010-11-22 00:44:58,34407.56,39.20
2,2010-11-22 00:59:53,34419.75,33.25
1,2010-11-22 00:59:56,34419.75,33.25
2,2010-11-22 01:14:44,34430.56,32.03
1,2010-11-22 01:14:47,34430.56,32.03
1,2010-11-22 01:29:47,34440.69,31.23
2,2010-11-22 01:30:01,34440.81,31.23
1,2010-11-22 01:44:46,34449.31,31.39
2,2010-11-22 01:45:00,34449.44,31.42
2,2010-11-22 01:59:57,34457.31,31.84
1,2010-11-22 02:00:00,34457.31,31.84
2,2010-11-22 02:14:55,34465.13,30.78
1,2010-11-22 02:14:59,34465.13,30.78
2,2010-11-22 02:29:54,34468.63,13.44
1,2010-11-22 02:29:57,34468.63,13.44
2,2010-11-22 02:44:52,34471.88,13.79
1,2010-11-22 02:44:55,34471.88,13.79
2,2010-11-22 02:59:50,34475.25,13.82
1,2010-11-22 02:59:53,34475.25,13.82
2,2010-11-22 03:14:47,34478.44,11.17
1,2010-11-22 03:14:50,34478.44,11.17
2,2010-11-22 03:29:45,34481.44,11.55
1,2010-11-22 03:29:48,34481.44,11.55
1,2010-11-22 03:44:46,34484.44,12.48
2,2010-11-22 03:45:00,34484.56,12.67
2,2010-11-22 03:59:58,34487.50,12.32
1,2010-11-22 04:00:02,34487.50,12.32
2,2010-11-22 04:14:57,34490.50,12.10
1,2010-11-22 04:15:00,34490.50,12.10
2,2010-11-22 04:29:56,34493.50,12.58
1,2010-11-22 04:29:59,34493.50,12.58
2,2010-11-22 04:44:54,34496.56,12.45
1,2010-11-22 04:44:57,34496.56,12.45
2,2010-11-22 04:59:51,34499.50,12.29
1,2010-11-22 04:59:55,34499.50,12.29
2,2010-11-22 05:14:50,34502.44,12.42
1,2010-11-22 05:14:53,34502.44,12.42
2,2010-11-22 05:29:47,34505.81,13.60
1,2010-11-22 05:29:51,34505.81,13.60
2,2010-11-22 05:44:45,34509.13,12.74
1,2010-11-22 05:44:48,34509.13,12.74
2,2010-11-22 05:59:44,34512.25,12.03
1,2010-11-22 05:59:47,34512.25,12.03
1,2010-11-22 06:14:46,34515.25,12.58
2,2010-11-22 06:15:00,34515.31,12.54
2,2010-11-22 06:29:58,34518.38,12.48
1,2010-11-22 06:30:01,34518.38,12.48
2,2010-11-22 06:44:58,34521.25,11.49
1,2010-11-22 06:45:01,34521.25,11.49
2,2010-11-22 06:59:55,34524.19,11.81
1,2010-11-22 06:59:58,34524.19,11.81
2,2010-11-22 07:14:52,34527.25,12.51
1,2010-11-22 07:14:55,34527.25,12.51
2,2010-11-22 07:29:52,34530.25,11.81
1,2010-11-22 07:29:55,34530.25,11.81
2,2010-11-22 07:44:51,34533.06,11.78
1,2010-11-22 07:44:54,34533.06,11.78
2,2010-11-22 07:59:52,34541.38,12.45
1,2010-11-22 07:59:55,34541.38,12.45
2,2010-11-22 08:14:51,34551.94,31.84
1,2010-11-22 08:14:54,34551.94,31.84
2,2010-11-22 08:29:50,34562.25,30.62
1,2010-11-22 08:29:53,34562.25,30.62
2,2010-11-22 08:44:48,34572.25,53.79
1,2010-11-22 08:44:51,34572.25,53.79
2,2010-11-22 08:59:48,34582.31,53.92
1,2010-11-22 08:59:51,34582.31,53.92
2,2010-11-22 09:14:46,34592.31,53.89
1,2010-11-22 09:14:49,34592.31,53.89
1,2010-11-22 09:29:46,34602.25,53.50
2,2010-11-22 09:30:00,34602.50,53.60
2,2010-11-22 09:44:46,34613.81,45.92
1,2010-11-22 09:44:49,34613.81,45.92
1,2010-11-22 09:59:47,34631.94,62.56
2,2010-11-22 10:00:01,34632.25,63.04
2,2010-11-22 10:14:59,34647.44,58.34
1,2010-11-22 10:15:02,34647.44,58.34
2,2010-11-22 10:29:58,34665.25,63.62
1,2010-11-22 10:30:01,34665.25,63.62
2,2010-11-22 10:44:55,34682.56,62.66
1,2010-11-22 10:44:58,34682.56,62.66
2,2010-11-22 10:59:53,34698.88,86.05
1,2010-11-22 10:59:57,34698.88,86.05
2,2010-11-22 11:14:52,34715.69,61.92
1,2010-11-22 11:14:55,34715.69,61.92
2,2010-11-22 11:29:51,34733.06,61.70
1,2010-11-22 11:29:54,34733.06,61.70
2,2010-11-22 11:44:50,34750.63,64.19
1,2010-11-22 11:44:53,34750.63,64.19
2,2010-11-22 11:59:48,34766.19,84.86
1,2010-11-22 11:59:52,34766.19,84.86
2,2010-11-22 12:14:47,34782.94,62.53
1,2010-11-22 12:14:50,34782.94,62.53
2,2010-11-22 12:29:47,34800.00,62.43
1,2010-11-22 12:29:50,34800.00,62.43
2,2010-11-22 12:44:45,34817.44,63.33
1,2010-11-22 12:44:48,34817.44,63.33
1,2010-11-22 12:59:47,34833.50,81.95
2,2010-11-22 13:00:01,34833.88,82.14
2,2010-11-22 13:14:58,34849.81,63.30
1,2010-11-22 13:15:02,34849.81,63.30
2,2010-11-22 13:29:57,34867.13,61.86
1,2010-11-22 13:30:01,34867.13,61.86
2,2010-11-22 13:44:55,34884.38,57.76
1,2010-11-22 13:44:59,34884.38,57.76
2,2010-11-22 13:59:54,34901.63,62.56
1,2010-11-22 13:59:57,34901.63,62.56
2,2010-11-22 14:14:52,34918.50,85.12
1,2010-11-22 14:14:55,34918.50,85.12
2,2010-11-22 14:29:50,34934.63,86.14
1,2010-11-22 14:29:53,34934.63,86.14
2,2010-11-22 14:44:49,34951.44,57.92
1,2010-11-22 14:44:52,34951.44,57.92
2,2010-11-22 14:59:49,34969.19,57.38
1,2010-11-22 14:59:52,34969.19,57.38
2,2010-11-22 15:14:47,34986.94,57.66
1,2010-11-22 15:14:51,34986.94,57.66
2,2010-11-22 15:29:45,35003.94,86.53
1,2010-11-22 15:29:48,35003.94,86.53
1,2010-11-22 15:44:46,35020.31,86.40
2,2010-11-22 15:45:00,35020.69,86.34
2,2010-11-22 15:59:58,35037.50,59.49
1,2010-11-22 16:00:02,35037.50,59.49
2,2010-11-22 16:14:57,35054.56,59.74
1,2010-11-22 16:15:00,35054.56,59.74
2,2010-11-22 16:29:56,35071.25,61.70
1,2010-11-22 16:30:00,35071.25,61.70
2,2010-11-22 16:44:56,35087.69,54.59
1,2010-11-22 16:44:59,35087.69,54.59
2,2010-11-22 16:59:55,35103.50,56.80
1,2010-11-22 16:59:58,35103.50,56.80
2,2010-11-22 17:14:53,35120.00,54.69
1,2010-11-22 17:14:57,35120.00,54.69
2,2010-11-22 17:29:53,35135.94,76.67
1,2010-11-22 17:29:56,35135.94,76.67
2,2010-11-22 17:44:53,35150.81,78.78
1,2010-11-22 17:44:56,35150.81,78.78
2,2010-11-22 17:59:52,35167.69,59.30
1,2010-11-22 17:59:55,35167.69,59.30
2,2010-11-22 18:14:51,35183.56,63.23
1,2010-11-22 18:14:54,35183.56,63.23
2,2010-11-22 18:29:49,35199.19,63.20
1,2010-11-22 18:29:52,35199.19,63.20
2,2010-11-22 18:44:46,35214.81,63.17
1,2010-11-22 18:44:50,35214.81,63.17
1,2010-11-22 18:59:47,35230.44,63.17
2,2010-11-22 19:00:00,35230.81,63.14
2,2010-11-22 19:14:59,35246.56,63.58
1,2010-11-22 19:15:02,35246.56,63.58
2,2010-11-22 19:29:58,35262.25,62.53
1,2010-11-22 19:30:02,35262.25,62.53
2,2010-11-22 19:44:57,35277.69,61.50
1,2010-11-22 19:45:00,35277.69,61.50
2,2010-11-22 19:59:54,35293.25,62.43
1,2010-11-22 19:59:57,35293.25,62.43
2,2010-11-22 20:14:51,35308.81,63.23
1,2010-11-22 20:14:55,35308.81,63.23
2,2010-11-22 20:29:49,35324.44,61.76
1,2010-11-22 20:29:52,35324.44,61.76
2,2010-11-22 20:44:45,35339.81,61.50
1,2010-11-22 20:44:49,35339.81,61.50
2,2010-11-22 20:59:44,35355.38,62.78
1,2010-11-22 20:59:47,35355.38,62.78
1,2010-11-22 21:14:46,35370.81,61.54
2,2010-11-22 21:15:00,35371.19,61.47
2,2010-11-22 21:29:58,35386.75,62.46
1,2010-11-22 21:30:01,35386.75,62.46
2,2010-11-22 21:44:56,35402.38,62.53
1,2010-11-22 21:44:59,35402.38,62.53
2,2010-11-22 21:59:53,35418.00,62.46
1,2010-11-22 21:59:56,35418.00,62.46
2,2010-11-22 22:14:51,35433.75,63.74
1,2010-11-22 22:14:55,35433.75,63.74
2,2010-11-22 22:29:50,35449.50,63.81
1,2010-11-22 22:29:54,35449.50,63.81
2,2010-11-22 22:44:48,35465.44,63.23
1,2010-11-22 22:44:52,35465.44,63.23
2,2010-11-22 22:59:46,35481.00,62.82
1,2010-11-22 22:59:49,35481.00,62.82
1,2010-11-22 23:14:47,35496.56,62.21
2,2010-11-22 23:15:01,35496.94,62.02
2,2010-11-22 23:29:59,35512.50,63.30
1,2010-11-22 23:30:02,35512.50,63.30
2,2010-11-22 23:44:56,35528.31,62.40
1,2010-11-22 23:45:00,35528.31,62.40
2,2010-11-22 23:59:56,35543.94,62.37
1,2010-11-22 23:59:59,35543.94,62.37
2,2010-11-23 00:14:58,35558.25,58.78
1,2010-11-23 00:15:01,35558.25,58.78
2,2010-11-23 00:29:56,35568.56,40.64
1,2010-11-23 00:29:59,35568.56,40.64
2,2010-11-23 00:44:53,35579.00,43.20
1,2010-11-23 00:44:56,35579.00,43.20
2,2010-11-23 00:59:51,35589.19,36.35
1,2010-11-23 00:59:54,35589.19,36.35
2,2010-11-23 01:14:59,35598.38,35.90
1,2010-11-23 01:15:03,35598.38,35.90
1,2010-11-23 01:29:45,35609.38,50.91
2,2010-11-23 01:29:59,35609.63,50.94
2,2010-11-23 01:44:50,35624.00,61.92
1,2010-11-23 01:44:53,35624.00,61.92
2,2010-11-23 01:59:48,35639.69,62.37
1,2010-11-23 01:59:52,35639.69,62.37
2,2010-11-23 02:14:47,35655.63,64.83
1,2010-11-23 02:14:51,35655.63,64.83
2,2010-11-23 02:29:47,35671.56,62.53
1,2010-11-23 02:29:50,35671.56,62.53
2,2010-11-23 02:44:46,35686.25,56.86
1,2010-11-23 02:44:49,35686.25,56.86
2,2010-11-23 02:59:45,35700.31,53.79
1,2010-11-23 02:59:49,35700.31,53.79
1,2010-11-23 03:14:46,35713.75,52.93
2,2010-11-23 03:15:00,35714.06,52.90
2,2010-11-23 03:29:58,35727.44,52.74
1,2010-11-23 03:30:01,35727.44,52.74
2,2010-11-23 03:44:56,35740.81,53.89
1,2010-11-23 03:45:00,35740.81,53.89
2,2010-11-23 03:59:56,35754.56,54.43
1,2010-11-23 03:59:59,35754.56,54.43
2,2010-11-23 04:14:54,35768.00,53.86
1,2010-11-23 04:14:57,35768.00,53.86
2,2010-11-23 04:29:53,35781.31,54.18
1,2010-11-23 04:29:56,35781.31,54.18
2,2010-11-23 04:44:52,35794.50,53.47
1,2010-11-23 04:44:55,35794.50,53.47
2,2010-11-23 04:59:52,35808.06,53.54
1,2010-11-23 04:59:55,35808.06,53.54
2,2010-11-23 05:14:50,35821.44,53.95
1,2010-11-23 05:14:53,35821.44,53.95
2,2010-11-23 05:29:49,35834.69,52.64
1,2010-11-23 05:29:52,35834.69,52.64
2,2010-11-23 05:44:47,35848.00,53.34
1,2010-11-23 05:44:50,35848.00,53.34
2,2010-11-23 05:59:47,35861.31,54.59
1,2010-11-23 05:59:50,35861.31,54.59
2,2010-11-23 06:14:46,35874.81,52.80
1,2010-11-23 06:14:49,35874.81,52.80
2,2010-11-23 06:29:45,35888.00,53.60
1,2010-11-23 06:29:48,35888.00,53.60
2,2010-11-23 06:44:46,35901.19,53.15
1,2010-11-23 06:44:49,35901.19,53.15
2,2010-11-23 06:59:44,35914.44,52.58
1,2010-11-23 06:59:47,35914.44,52.58
2,2010-11-23 07:14:47,35925.69,48.03
1,2010-11-23 07:14:50,35925.69,48.03
2,2010-11-23 07:29:45,35937.50,46.85
1,2010-11-23 07:29:49,35937.50,46.85
1,2010-11-23 07:44:47,35949.06,45.31
2,2010-11-23 07:45:01,35949.25,45.38
1,2010-11-23 07:59:46,35960.50,46.50
2,2010-11-23 08:00:00,35960.75,45.95
2,2010-11-23 08:14:58,35964.69,12.90
1,2010-11-23 08:15:01,35964.69,12.90
2,2010-11-23 08:29:56,35967.69,11.39
1,2010-11-23 08:29:59,35967.69,11.39
2,2010-11-23 08:44:54,35970.69,11.55
1,2010-11-23 08:44:57,35970.69,11.55
2,2010-11-23 08:59:55,35974.56,16.32
1,2010-11-23 08:59:59,35974.56,16.32
2,2010-11-23 09:14:54,35983.25,34.21
1,2010-11-23 09:14:57,35983.25,34.21
2,2010-11-23 09:29:51,35991.94,36.51
1,2010-11-23 09:29:54,35991.94,36.51
2,2010-11-23 09:44:51,36001.25,36.74
1,2010-11-23 09:44:54,36001.25,36.74
2,2010-11-23 09:59:49,36014.44,52.00
1,2010-11-23 09:59:52,36014.44,52.00
2,2010-11-23 10:14:48,36027.44,52.26
1,2010-11-23 10:14:51,36027.44,52.26
2,2010-11-23 10:29:47,36040.69,53.92
1,2010-11-23 10:29:50,36040.69,53.92
2,2010-11-23 10:44:44,36054.00,52.58
1,2010-11-23 10:44:48,36054.00,52.58
2,2010-11-23 10:59:59,36067.31,52.06
1,2010-11-23 11:00:02,36067.31,52.06
2,2010-11-23 11:14:57,36080.25,52.00
1,2010-11-23 11:15:01,36080.25,52.00
2,2010-11-23 11:29:56,36093.75,54.94
1,2010-11-23 11:29:59,36093.75,54.94
2,2010-11-23 11:44:54,36107.63,54.88
1,2010-11-23 11:44:57,36107.63,54.88
2,2010-11-23 11:59:52,36121.31,53.22
1,2010-11-23 11:59:55,36121.31,53.22
2,2010-11-23 12:14:49,36134.56,52.64
1,2010-11-23 12:14:52,36134.56,52.64
2,2010-11-23 12:29:47,36148.00,54.62
1,2010-11-23 12:29:50,36148.00,54.62
2,2010-11-23 12:44:45,36161.13,52.61
1,2010-11-23 12:44:48,36161.13,52.61
1,2010-11-23 12:59:46,36174.25,52.32
2,2010-11-23 13:00:00,36174.44,52.26
2,2010-11-23 13:14:57,36187.56,52.42
1,2010-11-23 13:15:01,36187.56,52.42
2,2010-11-23 13:29:55,36200.88,53.22
1,2010-11-23 13:29:58,36200.88,53.22
2,2010-11-23 13:44:53,36214.44,53.09
1,2010-11-23 13:44:57,36214.44,53.09
2,2010-11-23 13:59:51,36227.75,53.66
1,2010-11-23 13:59:54,36227.75,53.66
2,2010-11-23 14:14:50,36241.13,54.21
1,2010-11-23 14:14:53,36241.13,54.21
2,2010-11-23 14:29:47,36254.50,53.47
1,2010-11-23 14:29:50,36254.50,53.47
2,2010-11-23 14:44:44,36268.56,53.12
1,2010-11-23 14:44:47,36268.56,53.12
1,2010-11-23 14:59:46,36283.00,55.55
2,2010-11-23 15:00:00,36283.25,55.74
2,2010-11-23 15:14:58,36296.88,54.11
1,2010-11-23 15:15:01,36296.88,54.11
2,2010-11-23 15:29:56,36310.50,53.50
1,2010-11-23 15:29:59,36310.50,53.50
2,2010-11-23 15:44:53,36325.19,52.77
1,2010-11-23 15:44:56,36325.19,52.77
2,2010-11-23 15:59:50,36339.38,70.98
1,2010-11-23 15:59:54,36339.38,70.98
2,2010-11-23 16:14:49,36354.06,50.08
1,2010-11-23 16:14:53,36354.06,50.08
2,2010-11-23 16:29:49,36368.94,51.33
1,2010-11-23 16:29:52,36368.94,51.33
2,2010-11-23 16:44:47,36381.69,51.52
1,2010-11-23 16:44:50,36381.69,51.52
2,2010-11-23 16:59:44,36396.56,51.49
1,2010-11-23 16:59:48,36396.56,51.49
1,2010-11-23 17:14:46,36410.19,69.57
2,2010-11-23 17:15:00,36410.56,69.70
2,2010-11-23 17:29:58,36423.81,50.56
1,2010-11-23 17:30:01,36423.81,50.56
2,2010-11-23 17:44:57,36437.44,52.45
1,2010-11-23 17:45:00,36437.44,52.45
2,2010-11-23 17:59:55,36450.94,60.42
1,2010-11-23 17:59:58,36450.94,60.42
2,2010-11-23 18:14:54,36465.88,58.78
1,2010-11-23 18:14:57,36465.88,58.78
2,2010-11-23 18:29:53,36480.75,60.67
