3,2010-11-27 09:59:47,693,784,1,502,709,29,29,1
4,2010-11-27 09:59:51,687,687,21,564,709,29,29,1
1,2010-11-27 09:59:58,586,522,29,668,709,29,29,1
2,2010-11-27 10:00:00,687,748,21,525,709,29,29,1
4,2010-11-27 10:14:49,693,687,5,563,709,29,29,1
1,2010-11-27 10:14:56,588,522,29,668,709,29,29,1
2,2010-11-27 10:14:58,694,685,5,565,709,29,29,1
3,2010-11-27 10:15:00,689,666,1,577,709,29,29,1
4,2010-11-27 10:29:47,693,687,5,563,709,29,29,1
1,2010-11-27 10:29:54,592,522,29,668,709,29,29,1
2,2010-11-27 10:29:56,694,678,5,569,709,29,29,1
3,2010-11-27 10:29:58,685,637,1,595,709,29,29,1
1,2010-11-27 10:44:52,594,525,29,666,709,29,29,1
2,2010-11-27 10:44:54,691,678,5,569,709,29,29,1
3,2010-11-27 10:44:56,684,635,1,597,709,29,29,1
4,2010-11-27 10:45:00,691,689,5,562,709,29,29,1
1,2010-11-27 10:59:50,597,527,29,665,709,29,29,1
2,2010-11-27 10:59:52,693,682,5,567,709,29,29,1
3,2010-11-27 10:59:55,684,635,1,597,709,29,29,1
4,2010-11-27 10:59:59,694,691,5,561,709,29,29,1
1,2010-11-27 11:14:51,601,532,29,661,709,29,29,1
2,2010-11-27 11:14:53,694,685,5,565,709,29,29,1
3,2010-11-27 11:14:55,684,637,1,595,709,29,29,1
4,2010-11-27 11:14:59,700,696,5,558,709,29,29,1
1,2010-11-27 11:29:48,604,538,29,658,709,29,29,1
2,2010-11-27 11:29:50,694,687,5,564,709,29,29,1
3,2010-11-27 11:29:52,685,640,1,593,709,29,29,1
4,2010-11-27 11:29:56,703,700,5,556,709,29,29,1
1,2010-11-27 11:44:47,610,543,29,654,709,29,29,1
2,2010-11-27 11:44:49,698,691,5,561,709,29,29,1
3,2010-11-27 11:44:51,689,648,1,589,709,29,29,1
4,2010-11-27 11:44:55,703,702,5,554,709,29,29,1
2,2010-11-27 11:59:47,700,694,5,559,709,29,29,1
3,2010-11-27 11:59:49,693,649,1,587,709,29,29,1
4,2010-11-27 11:59:53,709,709,5,550,709,29,29,1
1,2010-11-27 12:00:00,613,554,29,648,709,29,29,1
3,2010-11-27 12:14:48,698,655,1,584,709,29,29,1
4,2010-11-27 12:14:52,712,711,5,549,709,29,29,1
1,2010-11-27 12:14:59,619,561,29,643,709,29,29,1
2,2010-11-27 12:15:01,703,698,5,557,709,29,29,1
3,2010-11-27 12:29:47,700,662,1,580,709,29,29,1
4,2010-11-27 12:29:51,716,714,5,546,709,29,29,1
1,2010-11-27 12:29:58,624,570,29,638,709,29,29,1
2,2010-11-27 12:30:00,705,702,5,554,709,29,29,1
4,2010-11-27 12:44:49,720,716,5,545,709,29,29,1
1,2010-11-27 12:44:56,631,576,29,634,709,29,29,1
2,2010-11-27 12:44:58,707,703,5,553,709,29,29,1
3,2010-11-27 12:45:00,703,664,1,578,709,29,29,1
4,2010-11-27 12:59:48,721,721,5,542,709,29,29,1
1,2010-11-27 12:59:54,637,585,29,629,709,29,29,1
2,2010-11-27 12:59:56,709,711,5,549,709,29,29,1
3,2010-11-27 12:59:58,707,669,1,575,709,29,29,1
4,2010-11-27 13:14:48,725,725,5,540,709,29,29,1
1,2010-11-27 13:14:54,642,594,29,623,709,29,29,1
2,2010-11-27 13:14:57,712,714,5,547,709,29,29,1
3,2010-11-27 13:14:59,711,669,1,575,709,29,29,1
1,2010-11-27 13:29:52,649,603,29,617,709,29,29,1
2,2010-11-27 13:29:54,718,716,5,545,709,29,29,1
3,2010-11-27 13:29:56,714,671,1,574,709,29,29,1
4,2010-11-27 13:30:00,729,729,5,537,709,29,29,1
1,2010-11-27 13:44:51,655,612,29,611,709,29,29,1
2,2010-11-27 13:44:53,718,720,5,543,709,29,29,1
3,2010-11-27 13:44:55,718,680,1,568,709,29,29,1
4,2010-11-27 13:44:59,732,732,5,535,709,29,29,1
1,2010-11-27 13:59:49,658,621,29,606,709,29,29,1
2,2010-11-27 13:59:51,721,725,5,540,709,29,29,1
3,2010-11-27 13:59:53,721,684,1,566,709,29,29,1
4,2010-11-27 13:59:57,732,738,5,532,709,29,29,1
1,2010-11-27 14:14:49,666,628,29,601,709,29,29,1
2,2010-11-27 14:14:51,723,729,5,537,709,29,29,1
3,2010-11-27 14:14:53,725,685,1,565,709,29,29,1
4,2010-11-27 14:14:57,739,741,69,530,709,29,29,1
1,2010-11-27 14:29:48,671,639,29,594,709,29,29,1
2,2010-11-27 14:29:50,727,736,5,533,709,29,29,1
3,2010-11-27 14:29:52,729,689,1,562,709,29,29,1
4,2010-11-27 14:29:56,743,745,69,527,709,29,29,1
2,2010-11-27 14:44:47,732,739,5,531,709,29,29,1
3,2010-11-27 14:44:49,734,694,1,559,709,29,29,1
4,2010-11-27 14:44:53,739,750,69,524,709,29,29,1
1,2010-11-27 14:45:00,678,651,29,586,709,29,29,1
3,2010-11-27 14:59:48,736,700,1,556,709,29,29,1
4,2010-11-27 14:59:52,743,586,101,627,709,29,29,1
1,2010-11-27 14:59:59,684,660,29,581,709,29,29,1
2,2010-11-27 15:00:01,736,743,5,528,709,29,29,1
3,2010-11-27 15:14:47,730,696,1,558,709,29,29,1
4,2010-11-27 15:14:51,727,657,69,583,709,29,29,1
1,2010-11-27 15:14:58,689,667,21,576,709,29,29,1
2,2010-11-27 15:15:00,734,732,5,535,709,29,29,1
4,2010-11-27 15:29:49,743,750,101,524,709,29,29,1
1,2010-11-27 15:29:56,694,671,1,574,709,29,29,1
2,2010-11-27 15:29:58,738,741,5,529,709,29,29,1
3,2010-11-27 15:30:00,736,702,1,554,709,29,29,1
4,2010-11-27 15:44:48,732,558,101,646,709,29,29,1
1,2010-11-27 15:44:55,696,673,1,573,709,29,29,1
2,2010-11-27 15:44:57,734,622,69,605,709,29,29,1
3,2010-11-27 15:44:59,734,702,1,554,709,29,29,1
1,2010-11-27 15:59:52,700,676,1,570,709,29,29,1
2,2010-11-27 15:59:54,730,622,69,605,709,29,29,1
3,2010-11-27 15:59:56,732,703,1,553,709,29,29,1
4,2010-11-27 16:00:00,738,741,69,530,709,29,29,1
1,2010-11-27 16:14:51,702,682,1,567,709,29,29,1
2,2010-11-27 16:14:53,734,626,69,602,709,29,29,1
3,2010-11-27 16:14:55,734,709,1,550,709,29,29,1
4,2010-11-27 16:14:59,743,568,101,639,709,29,29,1
1,2010-11-27 16:29:49,705,685,1,565,709,29,29,1
2,2010-11-27 16:29:52,730,617,69,608,709,29,29,1
3,2010-11-27 16:29:54,732,709,1,550,709,29,29,1
4,2010-11-27 16:29:58,736,561,101,643,709,29,29,1
1,2010-11-27 16:44:47,707,689,1,562,709,29,29,1
2,2010-11-27 16:44:49,729,612,69,611,709,29,29,1
3,2010-11-27 16:44:51,730,711,1,549,709,29,29,1
4,2010-11-27 16:44:55,734,561,101,643,709,29,29,1
1,2010-11-27 16:59:46,707,691,1,561,709,29,29,1
2,2010-11-27 16:59:48,730,612,69,612,709,29,29,1
3,2010-11-27 16:59:50,730,712,1,548,709,29,29,1
4,2010-11-27 16:59:54,732,559,69,644,709,29,29,1
3,2010-11-27 17:14:47,732,714,1,546,709,29,29,1
4,2010-11-27 17:14:51,738,734,69,534,709,29,29,1
1,2010-11-27 17:14:58,707,694,1,559,709,29,29,1
2,2010-11-27 17:15:00,730,615,69,609,709,29,29,1
4,2010-11-27 17:29:49,743,559,101,644,709,29,29,1
1,2010-11-27 17:29:56,709,696,1,558,709,29,29,1
2,2010-11-27 17:29:58,736,613,69,610,709,29,29,1
3,2010-11-27 17:30:00,736,720,1,543,709,29,29,1
4,2010-11-27 17:44:48,730,547,69,652,709,29,29,1
1,2010-11-27 17:44:55,711,698,1,557,709,29,29,1
2,2010-11-27 17:44:57,730,606,69,615,709,29,29,1
3,2010-11-27 17:44:59,736,716,1,545,709,29,29,1
1,2010-11-27 17:59:53,712,698,1,557,709,29,29,1
2,2010-11-27 17:59:55,732,612,69,612,709,29,29,1
3,2010-11-27 17:59:57,734,720,1,543,709,29,29,1
4,2010-11-27 18:00:01,739,739,69,531,709,29,29,1
1,2010-11-27 18:14:52,712,694,1,559,709,29,29,1
2,2010-11-27 18:14:54,738,612,69,611,709,29,29,1
3,2010-11-27 18:14:56,738,712,1,548,709,29,29,1
4,2010-11-27 18:15:00,745,567,101,640,709,29,29,1
1,2010-11-27 18:29:50,712,691,1,561,709,29,29,1
2,2010-11-27 18:29:52,730,599,69,619,709,29,29,1
3,2010-11-27 18:29:54,727,613,1,610,709,29,29,1
4,2010-11-27 18:29:58,727,585,69,629,709,29,29,1
1,2010-11-27 18:44:50,712,689,1,562,709,29,29,1
2,2010-11-27 18:44:52,730,603,69,617,709,29,29,1
3,2010-11-27 18:44:54,730,642,1,592,709,29,29,1
4,2010-11-27 18:44:58,739,736,69,533,709,29,29,1
1,2010-11-27 18:59:49,711,687,1,564,709,29,29,1
2,2010-11-27 18:59:51,734,604,69,616,709,29,29,1
3,2010-11-27 18:59:53,734,646,1,590,709,29,29,1
4,2010-11-27 18:59:57,739,552,101,649,709,29,29,1
1,2010-11-27 19:14:47,711,682,1,567,709,29,29,1
2,2010-11-27 19:14:49,729,597,69,621,709,29,29,1
3,2010-11-27 19:14:51,734,640,1,593,709,29,29,1
4,2010-11-27 19:14:55,729,714,5,547,709,29,29,1
1,2010-11-27 19:29:46,709,675,1,571,709,29,29,1
2,2010-11-27 19:29:48,730,599,69,619,709,29,29,1
3,2010-11-27 19:29:50,730,637,1,595,709,29,29,1
4,2010-11-27 19:29:54,741,734,69,534,709,29,29,1
2,2010-11-27 19:44:47,730,599,69,619,709,29,29,1
3,2010-11-27 19:44:49,734,637,1,596,709,29,29,1
4,2010-11-27 19:44:53,736,547,101,652,709,29,29,1
1,2010-11-27 19:45:00,709,669,1,575,709,29,29,1
3,2010-11-27 19:59:48,732,635,1,597,709,29,29,1
4,2010-11-27 19:59:52,730,720,5,543,709,29,29,1
1,2010-11-27 19:59:59,709,666,1,577,709,29,29,1
2,2010-11-27 20:00:01,727,662,5,579,709,29,29,1
3,2010-11-27 20:14:48,734,631,1,599,709,29,29,1
4,2010-11-27 20:14:52,743,736,69,533,709,29,29,1
1,2010-11-27 20:14:58,709,662,1,580,709,29,29,1
2,2010-11-27 20:15:00,734,720,5,543,709,29,29,1
3,2010-11-27 20:29:46,730,565,69,641,709,29,29,1
4,2010-11-27 20:29:50,729,540,69,657,709,29,29,1
1,2010-11-27 20:29:57,709,655,1,584,709,29,29,1
2,2010-11-27 20:29:59,736,619,69,607,709,29,29,1
4,2010-11-27 20:44:49,734,725,5,540,709,29,29,1
1,2010-11-27 20:44:56,707,649,1,587,709,29,29,1
2,2010-11-27 20:44:58,729,606,69,615,709,29,29,1
3,2010-11-27 20:45:00,727,612,1,612,709,29,29,1
4,2010-11-27 20:59:47,741,730,69,536,709,29,29,1
1,2010-11-27 20:59:54,707,646,1,590,709,29,29,1
2,2010-11-27 20:59:56,732,610,69,613,709,29,29,1
3,2010-11-27 20:59:58,730,640,1,593,709,29,29,1
1,2010-11-27 21:14:53,703,640,1,593,709,29,29,1
2,2010-11-27 21:14:55,734,606,69,615,709,29,29,1
3,2010-11-27 21:14:57,730,635,1,597,709,29,29,1
4,2010-11-27 21:15:01,743,730,101,536,709,29,29,1
1,2010-11-27 21:29:52,700,635,1,597,709,29,29,1
2,2010-11-27 21:29:54,727,595,69,622,709,29,29,1
3,2010-11-27 21:29:56,730,646,1,590,709,29,29,1
4,2010-11-27 21:30:00,721,630,5,600,709,29,29,1
1,2010-11-27 21:44:51,698,631,1,599,709,29,29,1
2,2010-11-27 21:44:53,729,694,5,559,709,29,29,1
3,2010-11-27 21:44:55,727,640,1,593,709,29,29,1
4,2010-11-27 21:44:59,730,723,5,541,709,29,29,1
1,2010-11-27 21:59:50,696,624,1,603,709,29,29,1
2,2010-11-27 21:59:52,734,718,5,544,709,29,29,1
3,2010-11-27 21:59:54,730,624,1,603,709,29,29,1
4,2010-11-27 21:59:59,738,729,5,537,709,29,29,1
1,2010-11-27 22:14:50,694,622,1,605,709,29,29,1
2,2010-11-27 22:14:52,736,723,5,541,709,29,29,1
3,2010-11-27 22:14:54,734,631,1,599,709,29,29,1
4,2010-11-27 22:14:58,743,732,69,535,709,29,29,1
1,2010-11-27 22:29:48,691,617,1,608,709,29,29,1
2,2010-11-27 22:29:50,738,639,69,594,709,29,29,1
3,2010-11-27 22:29:52,732,626,1,602,709,29,29,1
4,2010-11-27 22:29:57,730,525,69,666,709,29,29,1
1,2010-11-27 22:44:48,689,613,1,610,709,29,29,1
2,2010-11-27 22:44:50,727,608,5,614,709,29,29,1
3,2010-11-27 22:44:53,729,640,1,593,709,29,29,1
4,2010-11-27 22:44:57,730,716,5,545,709,29,29,1
1,2010-11-27 22:59:47,687,610,1,613,709,29,29,1
2,2010-11-27 22:59:49,730,714,5,547,709,29,29,1
3,2010-11-27 22:59:51,729,633,1,598,709,29,29,1
4,2010-11-27 22:59:55,736,725,5,540,709,29,29,1
1,2010-11-27 23:14:47,685,606,1,615,709,29,29,1
2,2010-11-27 23:14:49,734,720,5,543,709,29,29,1
3,2010-11-27 23:14:51,730,644,1,591,709,29,29,1
4,2010-11-27 23:14:55,739,727,69,538,709,29,29,1
2,2010-11-27 23:29:48,736,720,5,543,709,29,29,1
3,2010-11-27 23:29:50,732,640,1,593,709,29,29,1
4,2010-11-27 23:29:54,743,729,69,537,709,29,29,1
1,2010-11-27 23:30:01,682,601,1,618,709,29,29,1
2,2010-11-27 23:44:47,736,716,5,545,709,29,29,1
3,2010-11-27 23:44:49,732,635,1,597,709,29,29,1
4,2010-11-27 23:44:53,723,531,5,662,709,29,29,1
1,2010-11-27 23:44:59,680,599,1,619,709,29,29,1
3,2010-11-27 23:59:47,729,639,1,594,709,29,29,1
4,2010-11-27 23:59:51,732,721,5,542,709,29,29,1
1,2010-11-27 23:59:58,680,597,1,621,709,29,29,1
2,2010-11-28 00:00:00,734,716,5,545,709,29,29,1
2,2010-11-28 00:14:47,732,662,1,579,700,99,99,2
3,2010-11-28 00:14:49,729,657,1,583,700,99,99,2
4,2010-11-28 00:14:53,730,698,1,557,700,99,99,2
1,2010-11-28 00:15:00,671,612,29,612,709,29,29,1
3,2010-11-28 00:29:47,725,646,1,590,700,99,99,2
4,2010-11-28 00:29:51,727,678,1,569,700,99,99,2
1,2010-11-28 00:29:58,669,615,29,609,709,29,29,1
2,2010-11-28 00:30:00,730,640,1,593,700,99,99,2
3,2010-11-28 00:44:46,721,657,1,583,700,99,99,2
4,2010-11-28 00:44:50,725,666,1,577,700,99,99,2
1,2010-11-28 00:44:57,667,617,29,608,709,29,29,1
2,2010-11-28 00:44:59,725,624,1,603,700,99,99,2
4,2010-11-28 00:59:48,723,660,1,581,700,99,99,2
1,2010-11-28 00:59:55,667,615,29,609,709,29,29,1
2,2010-11-28 00:59:57,721,613,1,610,700,99,99,2
3,2010-11-28 00:59:59,718,649,1,588,700,99,99,2
1,2010-11-28 01:14:48,664,613,29,610,709,29,29,1
2,2010-11-28 01:14:50,718,604,1,616,700,99,99,2
3,2010-11-28 01:14:52,714,648,1,589,700,99,99,2
4,2010-11-28 01:14:56,721,655,1,584,700,99,99,2
2,2010-11-28 01:29:47,716,597,1,621,700,99,99,2
3,2010-11-28 01:29:49,712,648,1,589,700,99,99,2
4,2010-11-28 01:29:53,718,649,1,587,700,99,99,2
1,2010-11-28 01:30:00,662,612,29,611,709,29,29,1
3,2010-11-28 01:44:47,709,651,1,586,700,99,99,2
4,2010-11-28 01:44:51,716,646,1,590,700,99,99,2
1,2010-11-28 01:44:57,658,610,29,613,709,29,29,1
2,2010-11-28 01:44:59,714,590,1,625,700,99,99,2
4,2010-11-28 01:59:50,712,642,1,592,700,99,99,2
1,2010-11-28 01:59:56,657,604,29,616,709,29,29,1
2,2010-11-28 01:59:58,714,586,1,627,700,99,99,2
3,2010-11-28 02:00:00,707,653,1,585,700,99,99,2
1,2010-11-28 02:14:53,655,603,29,617,709,29,29,1
2,2010-11-28 02:14:55,712,583,1,630,700,99,99,2
3,2010-11-28 02:14:57,707,653,1,585,700,99,99,2
4,2010-11-28 02:15:01,711,639,1,594,700,99,99,2
1,2010-11-28 02:29:51,653,601,29,618,709,29,29,1
2,2010-11-28 02:29:53,711,579,1,632,700,99,99,2
3,2010-11-28 02:29:55,703,648,1,589,700,99,99,2
4,2010-11-28 02:29:59,709,637,1,595,700,99,99,2
1,2010-11-28 02:44:50,651,599,29,619,709,29,29,1
2,2010-11-28 02:44:52,709,576,1,634,700,99,99,2
3,2010-11-28 02:44:54,702,649,1,588,700,99,99,2
4,2010-11-28 02:44:58,707,635,1,597,700,99,99,2
1,2010-11-28 02:59:47,649,599,29,620,709,29,29,1
2,2010-11-28 02:59:49,707,572,1,637,700,99,99,2
3,2010-11-28 02:59:51,700,646,1,590,700,99,99,2
4,2010-11-28 02:59:55,707,633,1,598,700,99,99,2
2,2010-11-28 03:14:48,707,570,1,638,700,99,99,2
3,2010-11-28 03:14:50,700,640,1,593,700,99,99,2
4,2010-11-28 03:14:54,705,633,1,598,700,99,99,2
1,2010-11-28 03:15:01,649,597,29,621,709,29,29,1
3,2010-11-28 03:29:48,698,640,1,593,700,99,99,2
4,2010-11-28 03:29:52,703,630,1,600,700,99,99,2
1,2010-11-28 03:29:59,648,594,29,623,709,29,29,1
2,2010-11-28 03:30:01,705,567,1,640,700,99,99,2
3,2010-11-28 03:44:46,698,639,1,594,700,99,99,2
4,2010-11-28 03:44:50,702,628,1,601,700,99,99,2
1,2010-11-28 03:44:57,646,594,29,623,709,29,29,1
2,2010-11-28 03:44:59,703,565,1,641,700,99,99,2
4,2010-11-28 03:59:49,700,624,1,603,700,99,99,2
1,2010-11-28 03:59:56,644,594,29,623,709,29,29,1
2,2010-11-28 03:59:58,703,565,1,641,700,99,99,2
3,2010-11-28 04:00:00,696,633,1,598,700,99,99,2
4,2010-11-28 04:14:47,700,624,1,604,700,99,99,2
1,2010-11-28 04:14:54,644,592,29,624,709,29,29,1
2,2010-11-28 04:14:56,700,563,1,642,700,99,99,2
3,2010-11-28 04:14:58,694,624,1,603,700,99,99,2
1,2010-11-28 04:29:52,642,588,29,626,709,29,29,1
2,2010-11-28 04:29:54,700,561,1,643,700,99,99,2
3,2010-11-28 04:29:56,694,624,1,603,700,99,99,2
4,2010-11-28 04:30:00,698,622,1,605,700,99,99,2
1,2010-11-28 04:44:49,640,586,29,627,709,29,29,1
2,2010-11-28 04:44:51,700,559,1,644,700,99,99,2
3,2010-11-28 04:44:53,693,628,1,601,700,99,99,2
4,2010-11-28 04:44:57,698,619,1,607,700,99,99,2
1,2010-11-28 04:59:47,640,585,29,629,709,29,29,1
2,2010-11-28 04:59:49,698,558,1,646,700,99,99,2
3,2010-11-28 04:59:51,691,615,1,609,700,99,99,2
4,2010-11-28 04:59:55,696,617,1,608,700,99,99,2
1,2010-11-28 05:14:46,637,585,29,629,709,29,29,1
2,2010-11-28 05:14:48,696,556,1,647,700,99,99,2
3,2010-11-28 05:14:50,691,621,1,606,700,99,99,2
4,2010-11-28 05:14:54,694,613,1,610,700,99,99,2
3,2010-11-28 05:29:48,691,626,1,602,700,99,99,2
4,2010-11-28 05:29:52,693,613,1,610,700,99,99,2
1,2010-11-28 05:29:59,637,583,29,630,709,29,29,1
2,2010-11-28 05:30:01,698,552,1,649,700,99,99,2
4,2010-11-28 05:44:49,693,612,1,611,700,99,99,2
1,2010-11-28 05:44:56,635,581,29,631,709,29,29,1
2,2010-11-28 05:44:58,694,552,1,649,700,99,99,2
3,2010-11-28 05:45:00,689,624,1,604,700,99,99,2
4,2010-11-28 05:59:46,691,612,1,612,700,99,99,2
1,2010-11-28 05:59:53,633,577,29,633,709,29,29,1
2,2010-11-28 05:59:55,693,549,1,651,700,99,99,2
3,2010-11-28 05:59:57,689,617,1,608,700,99,99,2
1,2010-11-28 06:14:50,631,576,29,634,709,29,29,1
2,2010-11-28 06:14:52,691,547,1,652,700,99,99,2
3,2010-11-28 06:14:55,687,615,1,609,700,99,99,2
4,2010-11-28 06:14:59,691,608,1,614,700,99,99,2
1,2010-11-28 06:29:49,630,574,29,635,709,29,29,1
2,2010-11-28 06:29:51,691,543,1,654,700,99,99,2
3,2010-11-28 06:29:53,685,615,1,609,700,99,99,2
4,2010-11-28 06:29:57,689,608,1,614,700,99,99,2
1,2010-11-28 06:44:47,628,572,29,637,709,29,29,1
2,2010-11-28 06:44:49,691,541,1,655,700,99,99,2
3,2010-11-28 06:44:51,685,617,1,608,700,99,99,2
4,2010-11-28 06:44:55,689,608,1,614,700,99,99,2
2,2010-11-28 06:59:47,689,541,1,656,700,99,99,2
3,2010-11-28 06:59:49,685,612,1,612,700,99,99,2
4,2010-11-28 06:59:53,687,604,1,616,700,99,99,2
1,2010-11-28 07:00:00,628,572,29,637,709,29,29,1
2,2010-11-28 07:14:47,689,538,1,658,700,99,99,2
3,2010-11-28 07:14:49,684,612,1,612,700,99,99,2
4,2010-11-28 07:14:53,685,603,1,617,700,99,99,2
1,2010-11-28 07:15:00,626,568,29,639,709,29,29,1
3,2010-11-28 07:29:47,682,621,1,606,700,99,99,2
4,2010-11-28 07:29:51,685,604,1,616,700,99,99,2
1,2010-11-28 07:29:57,624,567,29,640,709,29,29,1
2,2010-11-28 07:29:59,689,534,1,660,700,99,99,2
4,2010-11-28 07:44:49,684,601,1,618,700,99,99,2
1,2010-11-28 07:44:56,622,565,29,641,709,29,29,1
2,2010-11-28 07:44:58,687,532,1,661,700,99,99,2
3,2010-11-28 07:45:00,682,615,1,609,700,99,99,2
4,2010-11-28 07:59:47,682,599,1,619,700,99,99,2
1,2010-11-28 07:59:53,621,563,29,642,709,29,29,1
2,2010-11-28 07:59:56,685,531,1,662,700,99,99,2
3,2010-11-28 07:59:58,682,613,1,610,700,99,99,2
1,2010-11-28 08:14:52,621,563,29,642,709,29,29,1
2,2010-11-28 08:14:54,685,529,1,663,700,99,99,2
3,2010-11-28 08:14:56,680,612,1,612,700,99,99,2
4,2010-11-28 08:15:00,682,599,1,619,700,99,99,2
1,2010-11-28 08:29:50,619,561,29,643,709,29,29,1
2,2010-11-28 08:29:52,685,527,1,664,700,99,99,2
3,2010-11-28 08:29:54,680,610,1,613,700,99,99,2
4,2010-11-28 08:29:58,682,599,1,619,700,99,99,2
1,2010-11-28 08:44:47,617,558,29,645,709,29,29,1
2,2010-11-28 08:44:49,684,527,1,665,700,99,99,2
3,2010-11-28 08:44:51,680,604,1,616,700,99,99,2
4,2010-11-28 08:44:55,682,601,1,618,700,99,99,2
2,2010-11-28 08:59:47,682,525,1,666,700,99,99,2
3,2010-11-28 08:59:49,680,606,1,615,700,99,99,2
4,2010-11-28 08:59:53,680,601,1,618,700,99,99,2
1,2010-11-28 08:59:59,617,558,29,645,709,29,29,1
4,2010-11-28 09:14:49,680,603,1,617,700,99,99,2
1,2010-11-28 09:14:56,617,558,29,645,709,29,29,1
2,2010-11-28 09:14:58,682,525,1,666,700,99,99,2
3,2010-11-28 09:15:00,680,608,1,614,700,99,99,2
4,2010-11-28 09:29:46,680,604,1,616,700,99,99,2
1,2010-11-28 09:29:53,617,558,29,645,709,29,29,1
2,2010-11-28 09:29:55,682,525,1,666,700,99,99,2
3,2010-11-28 09:29:57,676,615,1,609,700,99,99,2
1,2010-11-28 09:44:51,615,558,29,646,709,29,29,1
2,2010-11-28 09:44:53,680,525,1,666,700,99,99,2
3,2010-11-28 09:44:55,678,613,1,610,700,99,99,2
4,2010-11-28 09:44:59,678,606,1,615,700,99,99,2
1,2010-11-28 09:59:48,615,558,29,646,709,29,29,1
2,2010-11-28 09:59:50,680,523,1,667,700,99,99,2
3,2010-11-28 09:59:52,676,619,1,607,700,99,99,2
4,2010-11-28 09:59:57,678,608,1,614,700,99,99,2
1,2010-11-28 10:14:47,613,552,29,649,709,29,29,1
2,2010-11-28 10:14:49,680,525,1,666,700,99,99,2
3,2010-11-28 10:14:51,676,624,1,604,700,99,99,2
4,2010-11-28 10:14:55,680,606,1,615,700,99,99,2
2,2010-11-28 10:29:47,680,527,1,664,700,99,99,2
3,2010-11-28 10:29:49,678,626,1,602,700,99,99,2
4,2010-11-28 10:29:53,680,610,1,613,700,99,99,2
1,2010-11-28 10:30:01,610,554,29,648,709,29,29,1
1,2010-11-28 10:44:46,613,554,29,648,709,29,29,1
2,2010-11-28 10:44:48,682,687,5,563,709,29,29,1
3,2010-11-28 10:44:50,691,851,21,462,709,29,29,1
4,2010-11-28 10:44:55,685,687,5,564,709,29,29,1
1,2010-11-28 10:59:46,613,558,29,645,709,29,29,1
2,2010-11-28 10:59:48,689,682,5,567,709,29,29,1
3,2010-11-28 10:59:50,691,682,1,567,709,29,29,1
4,2010-11-28 10:59:54,696,694,5,559,709,29,29,1
3,2010-11-28 11:14:48,694,662,1,580,709,29,29,1
4,2010-11-28 11:14:52,703,700,5,556,709,29,29,1
1,2010-11-28 11:14:59,617,563,29,642,709,29,29,1
2,2010-11-28 11:15:01,693,685,5,565,709,29,29,1
3,2010-11-28 11:29:46,696,658,1,582,709,29,29,1
4,2010-11-28 11:29:51,707,703,5,553,709,29,29,1
1,2010-11-28 11:29:57,621,568,29,639,709,29,29,1
2,2010-11-28 11:29:59,696,691,5,561,709,29,29,1
4,2010-11-28 11:44:49,711,707,5,551,709,29,29,1
1,2010-11-28 11:44:56,624,574,29,635,709,29,29,1
2,2010-11-28 11:44:58,700,694,5,559,709,29,29,1
3,2010-11-28 11:45:00,700,658,1,582,709,29,29,1
4,2010-11-28 11:59:47,714,711,5,549,709,29,29,1
1,2010-11-28 11:59:54,628,585,29,629,709,29,29,1
2,2010-11-28 11:59:56,702,700,5,556,709,29,29,1
3,2010-11-28 11:59:58,703,662,1,580,709,29,29,1
4,2010-11-28 12:14:46,716,714,5,546,709,29,29,1
1,2010-11-28 12:14:53,633,588,29,626,709,29,29,1
2,2010-11-28 12:14:55,707,702,5,554,709,29,29,1
3,2010-11-28 12:14:57,705,666,1,577,709,29,29,1
1,2010-11-28 12:29:51,637,597,29,621,709,29,29,1
2,2010-11-28 12:29:53,709,707,5,551,709,29,29,1
3,2010-11-28 12:29:55,709,671,1,574,709,29,29,1
4,2010-11-28 12:29:59,720,720,5,543,709,29,29,1
1,2010-11-28 12:44:49,642,603,29,617,709,29,29,1
2,2010-11-28 12:44:51,712,711,5,549,709,29,29,1
3,2010-11-28 12:44:53,712,671,1,574,709,29,29,1
4,2010-11-28 12:44:57,723,723,5,541,709,29,29,1
1,2010-11-28 12:59:48,649,612,29,612,709,29,29,1
2,2010-11-28 12:59:50,714,714,5,546,709,29,29,1
3,2010-11-28 12:59:52,716,675,1,571,709,29,29,1
4,2010-11-28 12:59:56,727,727,5,539,709,29,29,1
2,2010-11-28 13:14:47,718,718,5,544,709,29,29,1
3,2010-11-28 13:14:49,718,678,1,569,709,29,29,1
4,2010-11-28 13:14:53,730,729,5,537,709,29,29,1
1,2010-11-28 13:15:00,658,619,29,607,709,29,29,1
3,2010-11-28 13:29:48,721,680,1,568,709,29,29,1
4,2010-11-28 13:29:52,730,734,5,534,709,29,29,1
1,2010-11-28 13:29:59,667,626,29,602,709,29,29,1
2,2010-11-28 13:30:01,721,723,5,541,709,29,29,1
4,2010-11-28 13:44:49,736,738,5,532,709,29,29,1
1,2010-11-28 13:44:56,673,633,29,598,709,29,29,1
2,2010-11-28 13:44:58,725,727,5,539,709,29,29,1
3,2010-11-28 13:45:00,725,682,1,567,709,29,29,1
4,2010-11-28 13:59:46,736,741,5,530,709,29,29,1
1,2010-11-28 13:59:53,678,639,29,594,709,29,29,1
2,2010-11-28 13:59:55,727,729,5,537,709,29,29,1
